,supplier_id,sales_growth,profit_margin,normalised_ebita_margin,net_profit_margin,net_worth,working_capital,receivable_day,inventory_days,payable_days,cash_equivalents,current_liabilities,total_debts,net_income,cashflow_stability,is_client_on_CRB,statements_status,economic_sensitivity,capital_intensity,utilization_capacity,market_growth,is_litigation_issues,how_regulated,is_there_competition,how_competitive,how_mature,is_industry_performing,is_industry_risky,are_there_structures,is_business_technical,how_technical,how_managed,is_it_one_man_show,is_there_controls,has_experience,times_supplied_before,st_debt,total_liabilities,current_ratio,interest_expense,equity,total_current_assets,stability,how_diverse,product_substitution,scoring_time
328,329,0.18,0.15,0.19,0.009,0.89,67409115,83,79,86,19,89,77,68,72,48,16,high,high,medium,high,True,high,False,problematic,problematic,True,False,False,False,Yearly,Monthly,False,False,False,Yearly,89,0.89,3.44,21.5,89,8.9,high,problematic,problematic,2022-07-22 10:51:29.985550
329,330,0.3,0.78,0.6,0.0045,0.94,23474422,49,68,79,37,94,72,48,72,15,38,weak,outstanding,high,outstanding,False,outstanding,True,outstanding,high,True,False,False,False,Weekly,Monthly,False,True,False,Yearly,94,0.94,3.16,19.75,94,9.4,high,outstanding,high,2022-07-22 10:51:29.985550
330,331,0.92,0.64,0.9,0.0044,0.79,32769586,65,65,36,53,79,31,96,1,52,58,outstanding,weak,outstanding,weak,False,weak,True,problematic,problematic,True,True,False,False,Yearly,Often,True,True,False,Weekly,79,0.79,1.44,9.0,79,7.9,problematic,problematic,problematic,2022-07-22 10:51:29.985550
331,332,0.37,0.6,0.61,0.0046999999999999,0.12,18975936,3,18,93,86,12,53,46,84,1,58,problematic,outstanding,problematic,outstanding,True,outstanding,True,problematic,medium,True,True,False,False,Once,Seldom,True,False,False,Weekly,12,0.12,3.72,23.25,12,1.2,problematic,problematic,medium,2022-07-22 10:51:29.985550
332,333,0.21,0.92,0.59,0.0093,0.02,17229389,74,49,11,70,2,84,33,14,32,56,weak,high,outstanding,high,True,high,False,problematic,problematic,True,True,True,True,Seldom,Weekly,True,True,False,Monthly,2,0.02,0.44,2.75,2,0.2,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
333,334,0.15,0.54,0.87,0.0001,0.18,45519116,36,4,39,17,18,57,63,85,62,3,outstanding,weak,medium,weak,True,weak,False,outstanding,high,True,False,False,True,Weekly,Yearly,True,False,True,Yearly,18,0.18,1.56,9.75,18,1.8,high,outstanding,high,2022-07-22 10:51:29.985550
334,335,0.47,0.14,0.2,0.0021,0.97,41945542,6,6,35,98,97,87,34,2,32,43,weak,problematic,high,problematic,False,problematic,True,high,outstanding,True,True,True,True,Yearly,Seldom,True,False,False,Monthly,97,0.97,1.4,8.75,97,9.7,outstanding,high,outstanding,2022-07-22 10:51:29.985550
335,336,0.6,0.09,0.31,0.0060999999999999,0.18,99844658,44,64,53,13,18,6,7,27,80,79,outstanding,medium,medium,medium,False,medium,False,medium,problematic,False,False,False,True,Monthly,Yearly,True,False,True,Monthly,18,0.18,2.12,13.25,18,1.8,outstanding,medium,problematic,2022-07-22 10:51:29.985550
336,337,0.19,0.45,0.64,0.0029,0.45,28358517,48,77,59,44,45,42,39,60,14,46,weak,weak,outstanding,weak,False,weak,True,outstanding,outstanding,True,False,False,True,Daily,Yearly,False,True,False,Monthly,45,0.45,2.36,14.75,45,4.5,outstanding,outstanding,outstanding,2022-07-22 10:51:29.985550
337,338,0.01,0.02,0.74,0.0004,0.27,57207302,46,87,7,70,27,69,72,63,12,4,medium,medium,weak,medium,False,medium,False,problematic,high,True,True,True,False,Often,Seldom,True,False,False,Yearly,27,0.27,0.28,1.75,27,2.7,high,problematic,high,2022-07-22 10:51:29.985550
338,339,0.24,0.53,0.39,0.0085,0.61,9013835,96,48,20,100,61,2,36,6,96,35,outstanding,weak,outstanding,weak,True,weak,False,problematic,outstanding,True,True,True,True,Weekly,Weekly,True,False,True,Monthly,61,0.61,0.8,5.0,61,6.1,outstanding,problematic,outstanding,2022-07-22 10:51:29.985550
339,340,0.33,0.16,0.46,0.001,0.3,42246294,58,55,61,23,30,30,90,15,72,69,high,problematic,medium,problematic,False,problematic,False,weak,problematic,True,True,True,False,Seldom,Monthly,True,True,False,Often,30,0.3,2.44,15.25,30,3.0,problematic,weak,problematic,2022-07-22 10:51:29.985550
340,341,0.26,0.31,0.32,0.0083,0.29,53555031,10,74,75,38,29,52,16,30,76,4,weak,medium,outstanding,medium,True,medium,True,problematic,medium,True,False,True,False,Seldom,Yearly,True,True,False,Daily,29,0.29,3.0,18.75,29,2.9,problematic,problematic,medium,2022-07-22 10:51:29.985550
341,342,0.05,0.13,0.94,0.0093999999999999,0.25,71586202,7,13,48,52,25,5,73,40,100,39,problematic,problematic,weak,problematic,False,problematic,False,outstanding,problematic,False,False,True,False,Often,Daily,False,False,False,Often,25,0.25,1.92,12.0,25,2.5,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
342,343,0.32,0.66,0.96,0.0091,0.3,23336634,37,27,46,70,30,36,99,50,76,19,weak,high,weak,high,False,high,False,medium,problematic,False,True,True,False,Never,Seldom,False,False,True,Seldom,30,0.3,1.84,11.5,30,3.0,weak,medium,problematic,2022-07-22 10:51:29.985550
343,344,0.31,0.99,0.66,0.0033,0.46,28727391,80,90,78,30,46,12,42,84,47,34,weak,weak,outstanding,weak,True,weak,False,problematic,problematic,False,False,True,True,Monthly,Weekly,False,True,False,Often,46,0.46,3.12,19.5,46,4.6,problematic,problematic,problematic,2022-07-22 10:51:29.985550
344,345,0.58,0.16,0.77,0.0097,0.22,96103532,25,44,95,54,22,54,70,100,54,42,high,medium,medium,medium,True,medium,True,problematic,problematic,True,True,True,False,Monthly,Yearly,False,True,True,Monthly,22,0.22,3.8,23.75,22,2.2,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
345,346,0.39,0.68,0.04,0.0013,0.32,1842527,41,47,54,75,32,86,28,11,18,32,problematic,high,weak,high,False,high,False,problematic,problematic,True,True,True,True,Often,Daily,False,False,True,Seldom,32,0.32,2.16,13.5,32,3.2,weak,problematic,problematic,2022-07-22 10:51:29.985550
346,347,0.26,0.5,0.69,0.009,0.52,8814646,27,47,48,100,52,8,3,23,14,51,outstanding,weak,high,weak,True,weak,True,weak,outstanding,True,True,False,False,Monthly,Weekly,True,True,False,Often,52,0.52,1.92,12.0,52,5.2,problematic,weak,outstanding,2022-07-22 10:51:29.985550
347,348,0.53,0.74,0.73,0.0029,0.6,22437964,18,20,9,30,60,8,79,90,57,67,problematic,high,outstanding,high,False,high,False,medium,problematic,True,True,True,True,Daily,Never,True,False,False,Daily,60,0.6,0.36,2.25,60,6.0,problematic,medium,problematic,2022-07-22 10:51:29.985550
348,349,0.66,0.54,0.57,0.0081999999999999,0.23,98874594,97,65,80,82,23,30,68,60,93,24,medium,outstanding,weak,outstanding,True,outstanding,True,problematic,problematic,False,False,True,False,Daily,Daily,False,False,True,Daily,23,0.23,3.2,20.0,23,2.3,problematic,problematic,problematic,2022-07-22 10:51:29.985550
349,350,1.0,0.94,0.88,0.0098999999999999,0.63,78706137,89,53,18,83,63,27,69,58,98,91,problematic,medium,problematic,medium,False,medium,False,outstanding,high,True,False,True,False,Often,Monthly,True,False,False,Daily,63,0.63,0.72,4.5,63,6.3,problematic,outstanding,high,2022-07-22 10:51:29.985550
350,351,0.42,0.22,0.04,0.004,0.38,8558267,92,80,26,65,38,74,37,36,94,62,problematic,weak,problematic,weak,False,weak,True,problematic,medium,False,True,True,False,Yearly,Weekly,False,True,False,Often,38,0.38,1.04,6.5,38,3.8,problematic,problematic,medium,2022-07-22 10:51:29.985550
351,352,0.87,0.97,0.07,0.0083,0.23,33262393,76,32,67,73,23,77,21,5,61,55,weak,weak,outstanding,weak,False,weak,True,high,medium,True,False,False,False,Once,Yearly,False,False,False,Often,23,0.23,2.68,16.75,23,2.3,problematic,high,medium,2022-07-22 10:51:29.985550
352,353,0.07,0.79,0.63,0.0034999999999999,0.97,44479795,80,3,81,87,97,63,10,66,77,91,outstanding,weak,weak,weak,False,weak,False,outstanding,problematic,False,False,False,True,Weekly,Seldom,True,True,True,Often,97,0.97,3.24,20.25,97,9.7,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
353,354,0.7,0.62,0.68,0.0086,0.15,76924813,47,86,88,83,15,75,76,73,73,55,outstanding,problematic,problematic,problematic,False,problematic,False,problematic,problematic,True,False,False,True,Seldom,Weekly,True,True,True,Once,15,0.15,3.52,22.0,15,1.5,problematic,problematic,problematic,2022-07-22 10:51:29.985550
354,355,0.18,0.69,0.52,0.003,0.52,54330027,60,12,11,76,52,48,78,82,91,64,problematic,high,medium,high,False,high,False,medium,medium,True,False,True,True,Monthly,Never,False,True,True,Never,52,0.52,0.44,2.75,52,5.2,problematic,medium,medium,2022-07-22 10:51:29.985550
355,356,0.52,0.98,0.8,0.0042,0.76,55647690,66,37,72,16,76,5,75,77,5,85,weak,high,problematic,high,False,high,True,problematic,problematic,False,True,False,True,Often,Seldom,True,False,False,Monthly,76,0.76,2.88,18.0,76,7.6,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
356,357,0.71,0.87,0.83,0.0018,0.55,39359470,82,59,20,49,55,79,38,30,65,3,problematic,high,weak,high,False,high,True,weak,weak,True,True,False,False,Never,Yearly,False,True,True,Weekly,55,0.55,0.8,5.0,55,5.5,problematic,weak,weak,2022-07-22 10:51:29.985550
357,358,0.45,0.31,0.35,0.0088,0.04,92887410,28,84,43,70,4,17,12,74,52,32,outstanding,medium,high,medium,False,medium,True,weak,problematic,True,False,False,True,Monthly,Daily,True,True,False,Yearly,4,0.04,1.72,10.75,4,0.4,high,weak,problematic,2022-07-22 10:51:29.985550
358,359,0.03,0.5,0.92,0.0002,0.31,86953232,92,45,28,74,31,14,6,46,50,43,high,high,weak,high,False,high,False,problematic,problematic,True,True,False,True,Once,Monthly,False,True,False,Never,31,0.31,1.12,7.0,31,3.1,problematic,problematic,problematic,2022-07-22 10:51:29.985550
359,360,0.66,0.27,0.96,0.0063,0.24,45502630,65,5,94,46,24,10,65,69,47,60,medium,outstanding,problematic,outstanding,False,outstanding,True,outstanding,problematic,True,True,True,False,Weekly,Daily,False,False,False,Never,24,0.24,3.76,23.5,24,2.4,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
360,361,0.14,0.19,0.54,0.0008,0.26,98226894,17,34,85,59,26,27,66,10,83,50,weak,high,medium,high,True,high,False,problematic,problematic,False,True,False,False,Seldom,Monthly,False,False,True,Weekly,26,0.26,3.4,21.25,26,2.6,problematic,problematic,problematic,2022-07-22 10:51:29.985550
361,362,0.5,0.77,0.76,0.0032,0.93,79924751,11,36,42,85,93,42,39,8,65,66,high,outstanding,medium,outstanding,True,outstanding,False,problematic,high,False,False,False,True,Monthly,Seldom,True,True,True,Weekly,93,0.93,1.68,10.5,93,9.3,problematic,problematic,high,2022-07-22 10:51:29.985550
362,363,0.61,0.65,0.07,0.0068,0.45,84851535,8,68,23,93,45,12,19,24,21,11,problematic,problematic,outstanding,problematic,True,problematic,True,problematic,problematic,False,False,False,False,Seldom,Often,True,True,False,Monthly,45,0.45,0.92,5.75,45,4.5,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
363,364,0.4,0.3,0.32,0.0053,0.98,57893976,18,5,43,10,98,23,100,57,19,66,outstanding,weak,outstanding,weak,True,weak,False,weak,high,False,False,False,False,Never,Daily,False,True,True,Yearly,98,0.98,1.72,10.75,98,9.8,high,weak,high,2022-07-22 10:51:29.985550
364,365,0.91,0.92,0.38,0.0055,0.1,35815585,57,46,91,49,10,4,39,50,1,51,problematic,outstanding,weak,outstanding,False,outstanding,True,problematic,medium,False,False,False,True,Often,Daily,True,False,False,Never,10,0.1,3.64,22.75,10,1.0,problematic,problematic,medium,2022-07-22 10:51:29.985550
365,366,0.49,0.23,0.99,0.0069999999999999,0.24,90152915,12,22,71,38,24,18,8,77,43,5,outstanding,medium,medium,medium,False,medium,True,problematic,problematic,False,False,True,True,Often,Often,True,True,True,Monthly,24,0.24,2.84,17.75,24,2.4,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
366,367,0.05,0.01,0.62,0.0089,0.84,95303444,55,12,32,74,84,52,62,50,85,87,outstanding,medium,outstanding,medium,False,medium,True,problematic,problematic,False,False,True,False,Often,Never,True,True,True,Yearly,84,0.84,1.28,8.0,84,8.4,high,problematic,problematic,2022-07-22 10:51:29.985550
367,368,0.49,1.0,0.99,0.0013,0.42,53699671,99,8,29,76,42,20,47,55,57,68,problematic,medium,high,medium,False,medium,True,medium,problematic,False,False,True,False,Yearly,Seldom,False,False,False,Seldom,42,0.42,1.16,7.25,42,4.2,weak,medium,problematic,2022-07-22 10:51:29.985550
368,369,0.02,0.55,0.32,0.0019,0.09,31046412,48,76,65,48,9,30,8,52,89,33,medium,weak,weak,weak,True,weak,True,problematic,weak,False,True,True,True,Seldom,Often,False,True,False,Daily,9,0.09,2.6,16.25,9,0.9,problematic,problematic,weak,2022-07-22 10:51:29.985550
369,370,0.72,0.26,0.81,0.0018,0.86,68272094,70,14,86,84,86,35,25,44,44,14,outstanding,problematic,high,problematic,True,problematic,True,problematic,high,False,False,True,False,Once,Monthly,False,True,False,Seldom,86,0.86,3.44,21.5,86,8.6,weak,problematic,high,2022-07-22 10:51:29.985550
370,371,0.24,0.39,0.41,0.008,0.46,60783407,57,74,98,94,46,91,19,57,95,12,weak,problematic,problematic,problematic,False,problematic,True,problematic,high,True,True,True,False,Daily,Never,False,True,False,Yearly,46,0.46,3.92,24.5,46,4.6,high,problematic,high,2022-07-22 10:51:29.985550
371,372,0.84,0.17,0.28,0.0008,0.2,20258538,69,37,80,82,20,92,61,11,40,97,high,problematic,outstanding,problematic,False,problematic,False,weak,weak,False,True,False,True,Monthly,Yearly,True,False,True,Daily,20,0.2,3.2,20.0,20,2.0,problematic,weak,weak,2022-07-22 10:51:29.985550
372,373,0.27,0.2,0.53,0.0038,0.05,23399136,23,81,92,81,5,6,36,15,74,75,outstanding,outstanding,problematic,outstanding,True,outstanding,True,weak,problematic,False,False,False,True,Once,Often,False,False,False,Never,5,0.05,3.68,23.0,5,0.5,problematic,weak,problematic,2022-07-22 10:51:29.985550
373,374,0.9,0.51,0.96,0.0069,0.1,8174572,74,34,49,33,10,73,6,62,94,39,medium,problematic,high,problematic,False,problematic,False,outstanding,problematic,False,True,False,False,Monthly,Weekly,False,True,True,Weekly,10,0.1,1.96,12.25,10,1.0,problematic,outstanding,problematic,2022-07-22 10:51:29.985550
374,375,0.77,0.39,0.99,0.0048,0.98,65009338,23,52,69,77,98,62,77,73,41,12,problematic,medium,high,medium,False,medium,True,weak,problematic,True,True,False,True,Seldom,Daily,False,True,True,Daily,98,0.98,2.76,17.25,98,9.8,problematic,weak,problematic,2022-07-22 10:51:29.985550
375,376,0.77,0.05,0.36,0.0015,0.08,84224571,29,47,56,52,8,51,28,24,98,71,weak,weak,outstanding,weak,True,weak,False,problematic,outstanding,True,True,True,True,Weekly,Monthly,True,False,True,Yearly,8,0.08,2.24,14.0,8,0.8,high,problematic,outstanding,2022-07-22 10:51:29.985550
376,377,0.61,0.58,0.96,0.0014,0.77,31420266,36,7,80,62,77,42,79,30,93,44,outstanding,outstanding,weak,outstanding,False,outstanding,False,weak,high,True,True,True,False,Weekly,Never,False,True,False,Once,77,0.77,3.2,20.0,77,7.7,problematic,weak,high,2022-07-22 10:51:29.985550
377,378,0.45,0.61,0.92,0.0006,0.3,51182835,100,33,94,89,30,95,14,99,64,26,weak,medium,medium,medium,True,medium,False,medium,problematic,False,False,False,True,Often,Weekly,True,False,False,Monthly,30,0.3,3.76,23.5,30,3.0,outstanding,medium,problematic,2022-07-22 10:51:29.985550
378,379,0.64,0.66,0.62,0.0064,0.06,21090047,79,5,83,86,6,99,12,67,59,13,medium,high,weak,high,True,high,False,weak,problematic,False,False,False,True,Often,Never,True,False,True,Daily,6,0.06,3.32,20.75,6,0.6,problematic,weak,problematic,2022-07-22 10:51:29.985550
379,380,0.85,0.75,0.36,0.001,0.08,74739719,59,41,27,6,8,21,12,83,67,60,weak,outstanding,high,outstanding,False,outstanding,True,problematic,weak,True,False,False,True,Daily,Often,False,True,True,Seldom,8,0.08,1.08,6.75,8,0.8,weak,problematic,weak,2022-07-22 10:51:29.985550
380,381,0.73,0.25,1.0,0.0004,0.25,78095793,11,95,1,28,25,4,19,78,10,47,problematic,medium,weak,medium,False,medium,False,weak,problematic,True,True,False,False,Weekly,Monthly,False,False,False,Once,25,0.25,0.04,0.25,25,2.5,problematic,weak,problematic,2022-07-22 10:51:29.985550
381,382,0.39,0.09,0.65,0.0092,0.18,93091635,68,12,16,15,18,5,25,59,12,84,problematic,outstanding,outstanding,outstanding,False,outstanding,True,problematic,high,False,False,True,False,Often,Often,False,False,True,Once,18,0.18,0.64,4.0,18,1.8,problematic,problematic,high,2022-07-22 10:51:29.985550
382,383,1.0,0.44,0.25,0.0075,0.65,78479627,9,62,57,87,65,51,85,15,37,95,medium,medium,medium,medium,True,medium,False,problematic,problematic,False,True,False,True,Often,Never,False,False,True,Monthly,65,0.65,2.28,14.25,65,6.5,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
383,384,0.32,0.21,0.8,0.001,0.66,25254769,63,72,7,11,66,55,30,21,2,43,medium,high,weak,high,False,high,True,problematic,medium,True,True,True,True,Yearly,Never,False,False,True,Daily,66,0.66,0.28,1.75,66,6.6,problematic,problematic,medium,2022-07-22 10:51:29.985550
384,385,0.63,0.97,0.3,0.0058,0.31,74809142,82,32,29,53,31,33,2,28,18,7,weak,outstanding,outstanding,outstanding,True,outstanding,False,weak,problematic,False,False,True,True,Yearly,Seldom,False,False,False,Never,31,0.31,1.16,7.25,31,3.1,problematic,weak,problematic,2022-07-22 10:51:29.985550
385,386,0.52,0.92,0.51,0.0077,0.06,63596453,72,98,72,10,6,70,55,87,17,36,medium,medium,weak,medium,True,medium,False,medium,weak,True,True,True,True,Yearly,Never,True,True,True,Daily,6,0.06,2.88,18.0,6,0.6,problematic,medium,weak,2022-07-22 10:51:29.985550
386,387,0.99,0.74,0.72,0.0042,0.81,80492091,78,99,77,71,81,19,19,33,76,28,outstanding,medium,outstanding,medium,False,medium,True,high,problematic,True,True,True,True,Never,Seldom,True,False,False,Monthly,81,0.81,3.08,19.25,81,8.1,outstanding,high,problematic,2022-07-22 10:51:29.985550
387,388,0.93,0.3,0.02,0.008,0.39,94216773,41,57,20,34,39,11,64,42,95,98,high,outstanding,medium,outstanding,False,outstanding,False,problematic,problematic,False,True,True,True,Weekly,Weekly,True,False,True,Never,39,0.39,0.8,5.0,39,3.9,problematic,problematic,problematic,2022-07-22 10:51:29.985550
388,389,0.99,0.57,0.52,0.0081,0.88,10140489,57,57,2,36,88,80,99,62,28,97,medium,problematic,problematic,problematic,True,problematic,True,problematic,medium,False,True,True,False,Never,Daily,False,False,True,Seldom,88,0.88,0.08,0.5,88,8.8,weak,problematic,medium,2022-07-22 10:51:29.985550
389,390,0.82,0.27,0.47,0.002,0.25,18589608,34,31,20,52,25,62,10,7,14,61,medium,high,outstanding,high,True,high,False,problematic,problematic,False,False,False,True,Weekly,Never,True,True,False,Weekly,25,0.25,0.8,5.0,25,2.5,problematic,problematic,problematic,2022-07-22 10:51:29.985550
390,391,0.75,0.76,0.76,0.0034999999999999,0.97,21245637,15,74,65,66,97,83,40,9,87,9,medium,outstanding,problematic,outstanding,True,outstanding,False,problematic,weak,True,True,True,True,Never,Weekly,True,True,False,Weekly,97,0.97,2.6,16.25,97,9.7,problematic,problematic,weak,2022-07-22 10:51:29.985550
391,392,0.87,0.78,0.67,0.0075,0.66,64917682,2,8,11,88,66,65,3,64,27,19,outstanding,problematic,high,problematic,False,problematic,True,medium,problematic,False,False,False,True,Once,Yearly,True,True,True,Once,66,0.66,0.44,2.75,66,6.6,problematic,medium,problematic,2022-07-22 10:51:29.985550
392,393,0.47,0.24,0.7,0.0085,0.82,93461704,37,39,45,23,82,36,33,94,8,19,weak,outstanding,medium,outstanding,True,outstanding,True,high,problematic,True,True,True,False,Seldom,Yearly,False,False,True,Weekly,82,0.82,1.8,11.25,82,8.2,problematic,high,problematic,2022-07-22 10:51:29.985550
393,394,0.26,0.92,0.4,0.0034,0.23,67006564,92,9,46,65,23,14,20,86,9,24,outstanding,weak,problematic,weak,False,weak,True,problematic,problematic,False,True,False,True,Weekly,Once,False,True,False,Once,23,0.23,1.84,11.5,23,2.3,problematic,problematic,problematic,2022-07-22 10:51:29.985550
394,395,0.54,0.89,0.63,0.0021,0.43,81306592,36,9,28,25,43,69,80,94,65,91,medium,medium,outstanding,medium,True,medium,False,weak,high,True,True,True,True,Seldom,Monthly,True,False,False,Monthly,43,0.43,1.12,7.0,43,4.3,outstanding,weak,high,2022-07-22 10:51:29.985550
395,396,0.3,0.58,0.7,0.0096,0.58,5446416,43,76,31,41,58,59,63,36,27,77,weak,medium,medium,medium,True,medium,False,problematic,problematic,True,False,False,True,Once,Yearly,False,True,False,Monthly,58,0.58,1.24,7.75,58,5.8,outstanding,problematic,problematic,2022-07-22 10:51:29.985550
396,397,0.13,0.25,0.34,0.0078,0.81,43840840,47,67,82,53,81,37,65,33,23,68,problematic,weak,outstanding,weak,True,weak,False,problematic,problematic,False,False,True,False,Once,Seldom,True,True,True,Daily,81,0.81,3.28,20.5,81,8.1,problematic,problematic,problematic,2022-07-22 10:51:29.985550
