supplier_id,sales_growth,profit_margin,normalised_ebita_margin,net_profit_margin,net_worth,working_capital,receivable_day,inventory_days,payable_days,cash_equivalents,current_liabilities,total_debts,net_income,cashflow_stability,is_client_on_CRB,statements_status,economic_sensitivity,capital_intensity,utilization_capacity,market_growth,is_litigation_issues,how_regulated,is_there_competition,how_competitive,how_mature,is_industry_performing,is_industry_risky,are_there_structures,is_business_technical,how_technical,how_managed,is_it_one_man_show,is_there_controls,has_experience,times_supplied_before
808,8,4,73,32,4,70081921,80,80,21,83,74,67,91,11,8,33,53,42,54,52,false,true,true,Seldom,Never,true,true,false,false,Yearly,Once,true,true,false,Often
809,45,58,64,80,67,70913864,38,55,97,53,14,50,94,55,100,22,59,40,60,40,true,false,false,Seldom,Monthly,true,true,true,true,Yearly,Never,true,true,false,Yearly
810,9,2,3,69,53,3206167,71,61,71,85,97,26,48,75,71,63,66,65,13,56,true,false,true,Weekly,Seldom,false,false,false,false,Once,Seldom,true,false,true,Daily
811,43,30,12,76,44,42277980,57,48,35,92,87,26,58,69,14,6,18,74,93,81,false,false,true,Weekly,Seldom,false,true,true,true,Seldom,Weekly,false,true,true,Once
812,2,85,86,60,47,94064407,11,29,50,69,79,95,72,64,82,92,72,55,54,67,true,false,false,Seldom,Seldom,false,false,false,true,Yearly,Yearly,true,false,false,Seldom
813,14,100,78,60,6,66303811,97,55,57,39,90,69,36,5,15,25,89,19,3,12,false,true,false,Seldom,Weekly,true,true,false,true,Weekly,Yearly,true,false,false,Seldom
814,16,67,89,95,68,21508601,38,49,3,92,70,67,18,21,21,94,63,6,85,8,false,true,true,Never,Seldom,false,true,false,true,Once,Daily,false,false,false,Yearly
815,11,60,60,26,17,14908267,33,4,24,45,34,34,5,17,54,80,58,76,73,50,false,false,true,Seldom,Once,false,true,false,true,Yearly,Never,false,true,true,Seldom
816,82,78,12,95,92,50492728,20,36,71,58,28,84,80,29,30,63,17,32,32,73,true,false,false,Weekly,Often,true,true,false,true,Once,Yearly,true,true,true,Daily
817,34,91,89,50,72,80231745,80,39,95,95,33,94,41,29,77,50,35,44,84,72,true,true,true,Often,Yearly,false,false,true,true,Never,Yearly,false,true,false,Seldom
818,30,69,26,19,5,78932444,67,66,58,9,24,42,96,41,99,22,80,40,24,53,true,true,false,Often,Seldom,false,true,true,true,Daily,Never,true,false,false,Often
819,75,83,2,68,75,69729757,54,52,47,75,34,89,65,91,50,70,36,47,84,65,true,true,false,Yearly,Yearly,false,true,true,false,Once,Monthly,false,false,false,Yearly
820,28,59,1,35,38,78310961,25,12,83,9,85,52,57,31,82,9,52,99,19,50,false,false,false,Never,Once,false,true,true,false,Weekly,Daily,false,true,true,Often
821,77,62,97,30,30,6398430,88,68,45,62,92,11,25,85,79,4,93,46,98,71,false,false,true,Often,Once,false,false,true,false,Seldom,Once,true,true,false,Monthly
822,59,51,100,89,46,13210469,66,8,89,23,82,41,92,8,58,39,23,38,51,83,true,true,false,Daily,Once,true,true,true,false,Weekly,Often,false,false,true,Never
823,99,26,29,3,22,63039449,46,62,79,46,16,44,63,42,27,87,67,95,50,35,true,true,true,Often,Daily,false,true,false,true,Monthly,Seldom,false,false,false,Daily
824,23,41,65,86,19,56459707,44,98,14,94,53,78,3,78,20,70,6,65,31,99,false,true,true,Never,Seldom,false,true,true,false,Seldom,Monthly,false,false,false,Weekly
825,25,74,92,97,38,48740952,58,10,56,57,49,72,23,82,17,14,99,36,45,3,false,true,false,Monthly,Weekly,false,false,true,true,Often,Once,false,false,false,Often
826,29,23,31,8,73,22193640,65,93,79,96,59,88,18,22,2,88,11,67,72,49,false,true,true,Seldom,Never,false,true,false,true,Monthly,Seldom,false,false,true,Weekly
827,27,53,47,64,47,58795487,40,42,1,45,41,58,85,6,3,91,1,45,47,7,false,true,false,Never,Monthly,false,false,false,true,Often,Often,false,false,true,Yearly
828,53,19,20,47,4,74047077,13,18,77,23,12,25,71,46,84,94,27,97,82,31,false,false,true,Weekly,Monthly,false,true,true,true,Once,Weekly,false,false,true,Monthly
829,64,94,21,33,34,57028638,65,47,22,74,35,24,33,72,57,95,66,77,94,79,false,true,true,Seldom,Weekly,true,true,true,false,Often,Daily,false,false,true,Yearly
830,99,47,26,12,16,71247101,57,45,75,18,41,88,56,15,83,81,21,16,93,38,false,false,false,Monthly,Once,false,false,true,false,Once,Monthly,false,true,true,Weekly
831,90,70,72,19,65,73723555,98,46,68,56,17,87,9,74,72,98,10,31,4,85,false,false,true,Daily,Yearly,true,false,true,true,Never,Seldom,true,true,true,Never
832,98,93,22,96,64,12540523,14,60,2,47,24,29,5,63,68,6,100,36,76,31,true,false,false,Weekly,Monthly,false,false,true,true,Often,Weekly,false,false,true,Once
833,4,44,94,50,91,74645179,1,37,28,23,61,83,38,60,96,35,45,95,24,86,true,true,false,Monthly,Seldom,true,true,true,true,Monthly,Daily,true,true,true,Never
834,68,90,64,68,36,50564686,7,44,23,36,16,16,29,99,66,43,85,38,7,71,false,false,true,Monthly,Daily,false,true,false,false,Often,Yearly,false,true,true,Weekly
835,43,32,65,95,22,88384575,2,38,46,65,56,85,52,4,4,54,87,60,89,34,false,true,true,Weekly,Monthly,true,true,true,false,Often,Often,true,true,true,Yearly
836,59,67,37,50,49,75600292,14,19,24,48,52,48,2,86,67,28,74,36,65,71,false,true,false,Once,Daily,false,true,true,true,Never,Daily,false,true,true,Often
837,34,48,67,96,99,56525478,77,67,25,12,23,2,42,77,22,43,99,26,11,50,true,true,false,Weekly,Seldom,false,false,false,false,Once,Monthly,true,false,false,Daily
838,44,14,50,13,81,39507833,58,45,2,37,31,15,83,93,52,19,47,81,52,85,false,false,true,Daily,Once,false,true,true,true,Monthly,Once,true,false,false,Weekly
839,69,91,52,89,40,5841346,30,15,84,18,4,76,74,8,9,15,90,38,36,6,true,true,true,Weekly,Never,false,true,false,false,Weekly,Weekly,false,true,false,Often
840,47,40,12,34,82,20767881,18,51,97,60,26,65,85,37,45,49,79,12,94,33,false,false,false,Weekly,Yearly,true,false,true,true,Monthly,Seldom,false,false,false,Often
841,58,12,91,89,98,70769208,67,53,20,11,59,44,67,82,62,69,85,56,64,53,false,true,false,Weekly,Monthly,true,true,true,true,Yearly,Monthly,false,false,true,Often
842,59,79,47,39,26,62018332,83,72,59,53,19,85,55,77,8,8,77,100,14,55,false,true,false,Seldom,Once,false,true,true,false,Once,Seldom,false,true,false,Often
843,18,30,72,23,58,28056296,16,98,41,94,66,19,71,52,99,17,96,52,76,87,false,true,false,Daily,Often,false,false,false,true,Weekly,Daily,true,false,false,Weekly
844,96,47,25,5,2,26977952,19,82,93,98,96,11,64,61,88,34,77,44,8,5,false,false,false,Yearly,Yearly,false,false,false,true,Daily,Yearly,true,true,true,Never
845,28,66,41,57,73,52973170,32,56,78,21,88,84,39,21,19,29,6,59,31,52,false,false,false,Once,Never,false,false,false,true,Never,Often,false,false,true,Yearly
846,17,9,38,11,42,50164250,82,88,59,14,55,97,54,47,48,33,58,63,13,3,false,true,false,Yearly,Daily,false,false,true,true,Once,Monthly,false,false,false,Often
847,13,14,66,83,22,67085591,8,41,16,55,4,63,89,73,47,88,39,69,84,96,true,false,true,Once,Seldom,true,true,true,false,Weekly,Weekly,false,true,true,Once
848,41,81,89,40,50,94113261,100,100,18,4,78,6,9,34,27,74,19,32,69,4,false,false,false,Often,Seldom,true,true,true,true,Never,Often,true,true,false,Monthly
849,97,24,50,28,99,12518701,24,59,12,79,41,78,90,29,76,54,72,31,54,23,false,true,false,Once,Seldom,false,true,false,true,Yearly,Seldom,false,true,false,Weekly
850,59,46,51,94,64,94586754,11,84,94,53,76,73,99,79,38,64,28,61,58,32,true,false,true,Weekly,Seldom,false,true,false,false,Never,Never,false,false,false,Yearly
851,81,87,95,72,45,71649844,80,19,44,65,96,74,86,76,34,43,7,73,21,53,false,false,false,Weekly,Never,true,false,false,true,Once,Yearly,false,true,false,Often
852,36,70,9,50,94,706978,90,35,56,1,38,84,94,52,60,31,47,61,66,76,false,false,true,Weekly,Daily,false,true,false,true,Seldom,Weekly,false,true,true,Monthly
853,66,82,99,13,41,4171940,1,1,88,30,84,90,72,5,24,38,8,44,85,61,true,false,true,Once,Never,true,false,true,true,Weekly,Yearly,false,false,true,Daily
854,18,34,10,75,85,74687468,82,17,64,22,25,25,38,100,95,5,42,83,31,3,true,true,false,Once,Once,false,true,true,false,Weekly,Never,false,false,true,Seldom
855,15,70,23,95,65,36092366,4,65,28,91,48,59,16,29,93,58,9,95,2,14,true,true,false,Seldom,Monthly,false,true,true,false,Daily,Daily,false,true,false,Yearly
856,4,93,8,36,45,56822627,35,72,18,47,89,21,15,86,37,24,45,30,80,22,false,true,false,Monthly,Never,true,true,false,true,Daily,Often,true,false,false,Once
857,67,71,31,24,63,12171918,96,80,7,73,88,35,72,97,34,86,99,73,73,10,false,false,true,Yearly,Monthly,false,true,true,true,Yearly,Seldom,false,false,true,Monthly
858,100,64,3,13,74,37098687,79,61,52,69,69,42,73,67,37,84,62,42,60,22,true,false,false,Daily,Seldom,true,false,true,false,Never,Seldom,false,true,true,Never
859,40,74,69,55,70,13984629,18,61,20,54,4,50,91,41,4,4,12,32,44,90,true,false,false,Often,Often,true,false,false,false,Often,Yearly,true,true,false,Yearly
860,26,64,8,98,64,37056487,85,4,43,83,18,53,68,1,21,27,73,87,36,45,true,false,false,Never,Often,true,true,true,false,Seldom,Yearly,false,true,true,Once
861,88,26,35,76,87,99854092,88,77,86,74,77,94,91,26,91,4,78,2,12,59,true,false,true,Never,Often,true,false,false,false,Seldom,Yearly,false,true,true,Once
862,59,99,41,1,82,39715913,77,52,20,76,41,18,77,13,10,60,50,99,4,32,false,true,true,Seldom,Often,true,true,false,false,Yearly,Yearly,false,false,false,Once
863,96,100,32,52,96,15488906,70,79,66,45,13,98,91,18,70,62,88,99,36,1,false,true,true,Never,Often,true,false,false,false,Once,Often,true,true,true,Daily
864,9,67,40,100,93,52106509,45,87,89,85,59,60,16,64,35,77,75,19,41,53,false,true,true,Once,Never,true,true,true,false,Weekly,Daily,true,true,false,Monthly
865,76,39,87,8,31,68415220,49,57,99,25,23,7,64,35,44,15,98,14,18,90,false,false,false,Monthly,Monthly,false,false,false,false,Seldom,Weekly,true,true,false,Monthly
866,3,100,29,75,51,85869327,91,94,23,68,29,98,3,81,100,80,60,42,74,88,true,false,true,Yearly,Seldom,false,false,true,false,Monthly,Once,false,true,true,Seldom
867,89,83,56,10,93,25205137,30,64,70,67,53,62,62,39,42,42,80,81,100,56,false,false,false,Once,Weekly,false,false,false,true,Weekly,Yearly,false,false,true,Yearly
868,67,27,97,92,85,84209991,2,31,77,53,23,66,36,3,55,57,68,6,100,22,false,false,false,Daily,Often,true,false,false,false,Daily,Daily,false,true,true,Yearly
869,19,11,72,43,17,23067046,9,45,25,52,43,91,23,85,24,36,82,21,4,20,false,true,true,Monthly,Weekly,false,false,false,true,Yearly,Yearly,false,true,false,Seldom
870,93,53,48,53,82,72971584,23,24,57,1,27,93,68,69,76,47,95,72,82,40,false,true,true,Once,Daily,true,false,true,false,Weekly,Yearly,true,true,false,Often
871,75,10,44,77,85,16588617,31,95,32,37,99,9,99,45,58,36,13,30,100,41,false,false,false,Often,Monthly,true,false,false,false,Weekly,Weekly,true,false,true,Yearly
872,99,90,3,43,85,35180222,98,19,7,97,65,56,7,30,53,15,88,71,62,40,false,false,false,Seldom,Yearly,true,true,false,true,Weekly,Daily,true,true,false,Often
873,93,61,3,97,68,35781335,46,78,55,76,1,20,23,73,9,5,24,58,12,92,true,true,false,Often,Often,false,true,false,true,Weekly,Weekly,false,true,true,Weekly
874,88,29,36,63,63,26898386,39,50,71,59,76,55,90,20,30,3,74,72,23,32,true,true,false,Daily,Once,false,true,true,false,Often,Never,false,false,true,Often
875,81,13,88,42,73,38967931,99,28,19,88,83,3,67,81,55,22,42,78,49,65,true,true,false,Often,Seldom,true,true,true,true,Once,Often,false,true,true,Seldom
876,98,14,18,62,25,70225795,42,53,26,74,38,76,77,20,17,20,96,21,32,5,false,true,false,Never,Once,false,true,false,true,Yearly,Seldom,false,false,false,Never
877,39,88,22,19,60,93341431,26,99,42,20,48,61,9,95,5,30,76,26,79,84,true,true,false,Daily,Yearly,false,true,false,false,Seldom,Daily,false,true,true,Seldom
878,84,93,64,43,64,33052703,53,68,10,71,80,76,8,12,87,66,16,77,82,100,true,true,false,Yearly,Never,true,false,true,false,Monthly,Yearly,false,false,false,Never
879,3,61,68,14,56,70134355,57,47,13,13,57,99,33,62,3,93,52,17,71,62,true,true,false,Never,Seldom,false,true,true,false,Never,Weekly,false,true,false,Once
880,81,24,92,90,99,17810167,84,39,30,23,84,42,66,73,24,72,59,17,81,60,false,false,false,Once,Weekly,true,false,false,true,Often,Weekly,false,true,true,Yearly
881,80,17,89,88,44,57920997,100,100,29,83,88,50,76,33,3,71,36,73,50,79,true,false,false,Weekly,Never,true,true,false,true,Never,Yearly,false,false,false,Monthly
882,38,6,23,56,58,51852638,97,41,67,31,43,15,86,18,69,14,56,71,62,28,true,true,true,Often,Weekly,false,true,false,true,Once,Monthly,true,true,false,Yearly
883,85,56,100,35,53,17690487,95,25,37,75,100,48,41,95,5,36,77,79,40,13,true,true,false,Seldom,Daily,false,false,false,false,Yearly,Monthly,true,true,true,Weekly
884,73,16,49,77,53,21600954,90,91,77,57,33,89,40,97,74,37,18,17,30,11,false,true,false,Monthly,Once,false,false,true,false,Once,Monthly,false,false,true,Monthly
885,82,11,65,79,20,97535933,59,67,6,100,49,2,75,1,69,56,36,93,65,54,true,false,true,Seldom,Daily,false,true,false,false,Yearly,Once,true,true,true,Once
886,58,99,82,4,75,96000388,34,95,71,82,12,43,30,47,30,11,59,55,40,65,true,false,true,Weekly,Often,true,false,true,false,Often,Seldom,true,true,true,Once
887,20,25,10,69,93,21863647,93,85,69,58,79,99,2,91,7,61,18,69,22,1,false,true,false,Often,Seldom,true,true,false,true,Never,Daily,false,true,true,Monthly
888,87,29,91,61,94,66004381,19,93,8,4,18,8,76,57,65,29,81,81,89,93,true,true,false,Yearly,Often,true,false,false,false,Once,Weekly,true,false,true,Weekly
889,28,33,95,63,15,34863231,98,96,84,13,24,7,60,59,62,50,71,53,93,79,false,false,true,Often,Never,true,true,true,false,Never,Weekly,false,true,false,Monthly
890,72,89,66,22,61,73669549,84,13,51,61,85,34,18,36,49,10,24,14,24,46,true,true,true,Never,Once,false,false,true,true,Never,Never,false,true,true,Never
891,86,12,60,70,46,86839222,86,62,51,80,80,80,17,46,53,100,32,29,44,80,true,true,false,Seldom,Yearly,false,true,true,true,Weekly,Often,false,true,false,Monthly
892,98,7,77,83,65,88238052,69,40,35,81,44,85,37,46,55,11,78,40,24,95,true,true,false,Weekly,Once,false,false,true,true,Weekly,Seldom,true,true,true,Never
893,16,57,86,72,91,21906457,67,3,4,36,84,54,37,10,78,12,30,82,9,86,false,false,false,Yearly,Yearly,false,false,false,true,Weekly,Daily,true,true,true,Seldom
894,88,78,81,78,12,17438570,70,79,96,46,64,32,32,23,7,85,2,3,24,85,true,false,false,Once,Often,true,true,true,true,Daily,Daily,false,false,true,Never
895,52,50,53,10,62,48974202,99,1,15,69,75,79,97,77,53,41,98,43,4,57,true,true,false,Monthly,Daily,false,true,true,false,Often,Seldom,true,false,true,Once
896,15,52,45,2,72,87694054,32,15,48,74,91,17,80,87,81,4,32,85,59,30,true,false,true,Often,Often,true,false,true,false,Weekly,Often,false,true,true,Daily
897,6,42,2,20,10,11601820,57,81,96,98,75,44,86,54,16,87,75,55,27,86,false,true,true,Never,Weekly,false,true,true,false,Never,Seldom,true,true,false,Never
898,19,64,6,59,75,28504712,53,25,73,89,23,23,8,98,25,25,3,33,97,92,true,false,true,Yearly,Weekly,true,false,true,false,Once,Daily,true,false,true,Yearly
899,88,13,69,64,17,64235595,14,40,65,70,42,98,24,91,68,20,97,14,47,9,true,true,true,Weekly,Daily,false,true,false,false,Weekly,Daily,false,true,true,Once
900,29,91,42,28,44,94127558,90,66,67,65,45,54,17,72,1,57,91,46,39,37,false,false,false,Often,Weekly,false,true,false,true,Monthly,Seldom,false,true,false,Monthly
901,96,44,89,77,52,58750526,18,30,75,94,32,93,56,70,68,49,36,95,95,59,true,false,true,Monthly,Weekly,true,true,true,true,Daily,Seldom,true,true,false,Never
902,62,57,19,98,20,33277129,32,76,13,86,76,21,16,100,64,89,87,47,30,81,false,false,false,Monthly,Yearly,false,false,false,false,Never,Monthly,true,true,false,Monthly
903,73,11,26,72,84,5747118,3,41,90,77,34,83,69,35,3,78,76,97,9,96,true,true,false,Often,Monthly,true,false,false,true,Often,Monthly,false,false,true,Yearly
904,72,76,11,45,10,68836177,50,14,36,53,5,11,5,11,89,80,16,11,10,65,true,false,false,Often,Never,false,true,false,true,Often,Once,true,true,true,Often
905,26,54,89,12,24,56445162,99,65,3,20,74,51,76,31,84,78,34,71,26,29,false,true,true,Never,Daily,true,false,true,false,Once,Once,false,false,true,Weekly
906,81,35,77,78,88,81545216,56,24,69,91,6,37,84,47,45,49,22,70,34,51,true,false,true,Weekly,Daily,true,false,false,false,Daily,Never,false,false,false,Weekly
907,95,65,36,30,21,84800005,71,88,91,1,14,10,12,69,83,99,91,44,84,42,true,false,false,Often,Often,false,true,true,true,Daily,Weekly,true,false,false,Once
908,35,37,62,16,34,13540715,38,96,41,18,46,5,85,68,82,83,74,49,98,20,true,false,false,Often,Daily,false,false,false,true,Yearly,Once,true,true,false,Daily
909,45,53,82,91,92,89176800,71,75,56,87,10,21,7,82,66,41,52,91,61,20,false,true,false,Seldom,Once,true,false,true,true,Often,Once,false,false,false,Often
910,87,70,53,57,62,22492078,19,42,62,98,22,42,6,50,43,40,49,2,25,94,false,true,false,Monthly,Yearly,true,false,false,false,Weekly,Often,false,false,true,Seldom
911,41,10,83,49,83,89503839,89,99,41,4,65,86,21,45,56,65,67,67,14,18,false,false,false,Often,Never,false,false,false,true,Seldom,Often,true,true,false,Yearly
912,82,18,41,54,91,64365647,73,81,19,24,15,23,76,13,34,74,42,12,22,74,true,true,false,Seldom,Yearly,false,true,true,false,Monthly,Monthly,false,true,true,Daily
913,88,49,96,88,68,41774463,64,61,92,87,12,9,95,52,50,17,33,43,47,89,false,true,true,Yearly,Often,false,true,false,true,Yearly,Once,true,false,true,Weekly
914,47,34,69,87,15,32051824,78,4,70,1,67,27,59,46,78,30,93,15,91,28,true,true,false,Never,Once,true,true,true,false,Seldom,Seldom,false,true,true,Often
915,17,99,76,41,13,45980865,43,78,35,53,81,88,75,5,73,30,13,28,35,13,true,true,false,Daily,Daily,false,false,true,true,Often,Never,false,true,true,Often
916,47,95,16,51,63,83181962,19,95,93,21,10,38,50,70,11,20,75,12,83,8,true,false,false,Once,Monthly,false,false,true,true,Seldom,Yearly,true,true,true,Daily
917,99,43,3,36,3,62518895,89,68,32,52,8,80,82,38,56,67,47,4,100,44,true,true,false,Daily,Once,true,false,false,true,Monthly,Daily,false,true,true,Weekly
918,11,96,99,25,24,99696476,87,14,36,22,95,41,26,79,13,54,94,77,93,8,true,true,false,Weekly,Seldom,true,false,true,false,Weekly,Often,false,true,true,Often
919,52,18,93,19,91,27034939,72,60,16,96,94,71,52,8,71,41,22,22,22,88,true,true,false,Weekly,Often,false,false,false,true,Often,Once,false,false,true,Daily
920,43,27,96,57,61,73033632,68,100,68,23,26,67,85,25,33,78,53,69,76,32,false,true,false,Daily,Yearly,true,false,true,true,Once,Daily,true,false,true,Monthly
921,34,76,94,31,33,27959870,15,49,22,58,41,96,4,63,16,10,31,76,23,44,true,false,true,Often,Monthly,true,false,true,true,Monthly,Once,false,true,true,Weekly
922,81,35,58,26,2,51204264,1,88,11,30,60,38,21,97,61,68,7,69,67,22,false,false,false,Once,Monthly,false,false,false,true,Seldom,Monthly,false,false,false,Often
923,3,16,45,48,42,36603504,39,82,46,38,67,48,90,69,47,31,14,28,16,92,false,false,true,Seldom,Once,true,false,false,true,Yearly,Seldom,false,false,true,Yearly
924,67,30,36,13,98,9808094,97,38,7,36,58,65,33,93,56,4,3,1,9,75,false,true,true,Never,Seldom,false,false,true,true,Yearly,Once,false,false,true,Monthly
925,8,41,34,89,28,78290164,28,87,47,86,16,63,89,70,57,51,86,29,90,49,false,true,false,Weekly,Daily,true,true,false,false,Once,Yearly,false,true,false,Monthly
926,23,41,66,70,33,45533057,67,83,97,89,38,72,45,94,80,97,52,9,2,85,false,true,false,Monthly,Yearly,false,true,true,true,Monthly,Often,false,true,true,Once
927,6,56,58,55,44,99813038,59,66,59,42,88,83,84,24,83,85,99,35,56,9,true,false,true,Monthly,Monthly,false,true,false,true,Often,Often,false,false,false,Never
928,97,81,76,43,13,38436966,62,89,87,40,66,95,12,39,54,55,81,53,82,62,true,false,false,Yearly,Yearly,false,true,false,true,Seldom,Once,false,false,true,Weekly
929,93,14,67,13,16,68247373,37,90,27,30,1,68,82,14,30,33,19,95,5,58,false,false,true,Daily,Often,true,false,false,true,Yearly,Seldom,true,false,true,Yearly
930,49,74,9,52,97,56958260,42,16,43,91,50,12,32,78,43,82,41,34,75,8,false,false,false,Monthly,Weekly,true,true,true,true,Once,Often,true,true,false,Daily
931,87,75,70,64,31,64196162,55,28,68,94,13,31,19,6,6,58,9,57,53,38,true,true,false,Weekly,Daily,false,false,true,false,Often,Yearly,false,false,false,Never
932,70,81,70,89,10,35972394,31,4,9,88,80,99,98,12,44,1,63,65,89,12,true,true,true,Monthly,Seldom,false,false,false,true,Often,Once,true,true,false,Monthly
933,39,42,65,45,87,14954174,30,34,37,76,65,85,51,28,79,62,47,1,44,24,true,false,false,Daily,Daily,true,false,true,false,Daily,Yearly,true,true,true,Never
934,35,70,71,88,60,95857499,18,95,92,33,55,55,52,25,74,84,5,16,2,57,true,true,false,Monthly,Yearly,false,false,false,false,Seldom,Never,true,true,true,Yearly
935,87,40,56,49,95,70370505,1,43,67,93,64,19,53,66,49,77,98,48,17,50,false,false,true,Never,Never,false,false,false,false,Weekly,Once,true,false,false,Daily
936,95,54,34,76,6,13384791,99,51,83,53,16,100,27,41,72,42,22,55,19,92,true,false,true,Daily,Seldom,true,true,false,false,Once,Monthly,true,false,false,Daily
937,89,20,72,100,8,48032095,15,89,23,92,6,65,92,93,36,2,45,50,5,24,false,true,false,Often,Daily,true,false,false,false,Often,Weekly,true,false,true,Weekly
938,25,53,83,2,56,39134327,19,76,55,95,40,54,19,84,35,59,43,95,36,87,false,false,false,Never,Weekly,false,true,false,false,Often,Monthly,true,false,true,Yearly
939,73,93,30,17,35,25102184,23,1,84,71,46,43,56,58,71,52,54,11,48,86,false,true,true,Often,Seldom,false,true,false,true,Weekly,Seldom,false,true,false,Daily
940,85,35,9,9,72,29625682,64,48,52,86,10,68,80,94,64,37,42,43,25,65,false,false,false,Monthly,Often,false,false,true,true,Never,Daily,true,true,false,Daily
941,24,36,7,63,10,39283992,85,72,98,31,74,82,12,26,23,25,17,83,77,46,true,true,false,Once,Monthly,true,false,false,true,Daily,Yearly,false,true,true,Often
942,94,7,32,93,3,75761254,100,70,71,67,75,59,33,76,17,83,9,10,49,94,false,false,true,Seldom,Yearly,false,false,true,false,Yearly,Yearly,false,false,false,Once
943,62,54,94,94,22,97687867,11,15,37,92,62,80,96,15,29,27,52,4,94,2,true,true,true,Never,Seldom,false,true,true,true,Never,Daily,false,false,true,Seldom
944,70,4,35,30,25,64386626,84,99,37,25,71,67,94,40,2,27,62,69,80,96,false,false,false,Seldom,Monthly,false,false,true,false,Never,Seldom,true,true,false,Once
945,14,86,82,31,45,76854262,99,18,69,14,30,86,49,57,71,27,50,53,18,76,true,false,true,Often,Often,false,true,true,true,Never,Daily,true,false,false,Often
946,78,69,79,87,55,67744222,78,72,20,26,92,55,61,80,50,35,46,45,45,21,true,false,true,Weekly,Weekly,true,false,false,false,Often,Weekly,false,false,false,Once
947,67,38,74,79,49,695311,74,46,85,61,22,53,49,21,14,55,27,38,31,54,false,true,false,Daily,Seldom,false,false,true,true,Once,Seldom,true,false,true,Yearly
948,47,5,47,76,47,25404885,72,100,50,93,14,57,82,90,17,72,62,4,80,93,false,false,true,Weekly,Monthly,true,true,true,true,Seldom,Never,false,false,true,Daily
949,42,24,29,87,3,61616090,44,42,7,27,13,55,95,28,8,61,33,25,28,41,false,false,true,Monthly,Yearly,true,false,true,false,Often,Once,true,true,true,Yearly
950,21,24,93,47,8,37644231,31,52,70,79,87,1,54,60,57,62,7,85,45,65,true,false,true,Weekly,Daily,false,false,true,false,Often,Seldom,false,false,false,Seldom
951,79,43,51,8,56,40882701,6,29,51,13,98,33,37,100,24,76,100,45,55,30,true,false,true,Daily,Weekly,true,false,false,true,Monthly,Seldom,false,true,false,Monthly
952,96,72,3,63,90,34445961,90,70,48,6,86,92,92,100,17,50,7,25,1,49,false,true,false,Never,Once,true,false,true,false,Once,Seldom,false,true,true,Monthly
953,9,9,55,78,100,45680666,9,81,96,37,90,57,60,17,72,77,5,21,33,1,false,true,true,Daily,Yearly,false,true,false,false,Never,Never,true,true,true,Yearly
954,86,63,17,36,24,48829226,25,57,91,30,39,48,70,35,12,95,80,30,49,93,false,true,true,Often,Once,true,true,true,true,Often,Once,false,true,true,Once
955,42,11,33,57,24,54981717,93,95,90,34,66,25,83,28,74,45,46,94,99,39,true,false,false,Seldom,Monthly,false,false,true,true,Daily,Daily,true,true,true,Often
956,96,67,20,69,4,52718261,20,39,61,22,99,68,76,37,37,42,76,76,79,48,true,true,true,Monthly,Once,true,true,true,true,Yearly,Once,false,false,false,Daily
957,20,83,91,39,39,7999374,31,64,74,72,70,6,58,91,51,67,86,62,26,26,true,false,false,Often,Daily,true,true,true,false,Daily,Once,false,true,true,Seldom
958,36,37,57,74,46,60864240,44,2,39,52,17,74,83,7,65,42,67,14,79,76,true,true,true,Daily,Once,true,true,false,false,Weekly,Often,false,true,true,Monthly
959,98,26,84,87,26,19423012,4,92,91,91,9,61,10,23,48,20,63,40,62,47,false,true,true,Yearly,Weekly,false,true,false,true,Never,Monthly,false,false,true,Monthly
960,77,55,16,73,55,24448112,73,91,70,43,74,64,10,43,81,14,7,19,82,12,false,false,true,Never,Seldom,false,false,false,true,Daily,Monthly,true,true,true,Seldom
961,25,13,40,12,36,58012018,19,82,47,76,94,26,74,83,35,72,39,20,56,22,false,false,true,Seldom,Daily,false,true,false,true,Daily,Monthly,true,true,true,Monthly
962,68,33,50,67,44,38771153,67,93,99,30,45,86,48,48,67,48,7,12,90,97,false,false,false,Once,Never,false,false,false,false,Monthly,Seldom,false,true,true,Seldom
963,93,76,33,87,66,94085178,46,88,25,44,70,89,27,58,49,15,92,41,63,27,true,false,false,Daily,Seldom,true,true,false,true,Yearly,Once,true,true,false,Weekly
964,29,75,76,9,55,90778047,89,81,70,17,94,79,58,6,10,36,35,62,8,5,true,true,true,Weekly,Once,true,false,false,false,Seldom,Monthly,true,false,true,Yearly
965,37,66,35,9,66,85722371,66,63,69,69,69,68,73,5,20,74,3,2,25,51,true,false,true,Yearly,Once,false,false,false,true,Weekly,Weekly,false,true,true,Monthly
966,59,64,8,85,70,30089397,26,92,8,28,72,5,3,20,20,5,10,79,17,53,false,true,true,Weekly,Daily,false,true,false,true,Once,Monthly,false,true,false,Seldom
967,1,85,29,14,84,39386706,21,44,77,88,24,46,49,36,99,59,10,1,21,50,true,true,false,Often,Weekly,true,false,false,true,Daily,Seldom,false,true,true,Monthly
968,88,53,11,99,67,36425628,77,36,79,50,95,81,14,63,71,2,30,53,24,14,true,false,true,Monthly,Monthly,true,true,true,true,Once,Daily,false,true,false,Seldom
969,92,83,69,36,55,47136062,69,89,61,22,76,100,17,8,87,53,27,78,1,89,false,false,false,Weekly,Monthly,false,false,false,true,Once,Often,true,false,true,Never
